const,X1,X2,X3,na1,na2,na3,na4,na5,Y
1.0,0.41534771402428666,0.6013147506953324,0.5723821761005513,0.5642251567382155,0.6569954883998069,0.4738065401553807,0.5047364897199456,0.5689135001688881,1.0
1.0,0.32610503547209413,0.719389338253673,0.3810700761632921,0.3133017654589844,0.5212685253031211,0.2561459735966366,0.5443044768175582,0.5006453912036396,5.0
1.0,0.6428644478746753,0.41281467637225194,0.41017496625772193,0.6678689598629779,0.31833786872146363,0.6023321519910436,0.6223279685688307,0.605301366291736,1.0
1.0,0.649831603602265,0.7610736964807042,0.3887487956763207,0.5843074321957883,0.488143576599945,0.5443648932952194,0.834888649603486,0.7455030940957045,6.0
1.0,0.4370666474823195,0.5066985692735186,0.6857200284929842,0.5181151829769116,0.6801498228165631,0.6519949032412352,0.5754716337434141,0.578930749414497,1.0
1.0,0.3791433384820861,0.5308436966534631,0.39631619321233197,0.32273427595000337,0.4014764543332044,0.3123889555693659,0.39095400568339345,0.4006330496592502,1.0
1.0,0.5840664399446985,0.5196819301830328,0.47222958600431686,0.5537626757693938,0.5504997042450661,0.6268233419588163,0.6752829883959086,0.5983449060561694,1.0
1.0,0.31891239406982824,0.5675165703317098,0.27251093094960377,0.33633426453796955,0.28151718460296254,0.33452364664946743,0.49939632248157373,0.34929848637730904,1.0
1.0,0.5877577189421569,0.26796137057094505,0.5794191500756545,0.5806998407733733,0.5066965270651779,0.6908239261099303,0.47397803041192466,0.5813791288015961,1.0
1.0,0.2464527712422846,0.5102741489356979,0.51478966441116,0.2424064064534181,0.49761658380552837,0.3757251505984977,0.5004123710989404,0.449830393660941,1.0
1.0,0.4380624816316017,0.6165926744578594,0.4424969129218519,0.556231034683874,0.501688960904358,0.44082526038706066,0.6922675817982911,0.523610452212137,1.0
1.0,0.45204592121444886,0.7335018505116663,0.42438805808613067,0.5814528521996639,0.5081782495689896,0.5218989988854877,0.6897660054796648,0.4705125221549651,4.0
1.0,0.6278653419512956,0.5808168135520334,0.34346678244663165,0.5130368602300122,0.3717662230834468,0.5072467401000351,0.6951367432678083,0.6092751346508958,1.0
1.0,0.1814889615678171,0.40596251005720796,0.388795713886906,0.24141381117791116,0.3484693867612754,0.1284813347438973,0.3122954069237653,0.27088483070156544,0.0
1.0,0.48477202984029183,0.29442702902557816,0.41854135347919663,0.5330677046144798,0.423830963880637,0.454786993524091,0.47881171889741264,0.4325747325019951,0.0
1.0,0.4325781998005282,0.5619596946341564,0.5208439273320199,0.37580723580502023,0.5931307158532277,0.5688414758817179,0.6435531067949503,0.5017244258178944,1.0
1.0,0.4507456989025264,0.2273058292859602,0.6879751504214194,0.4496775417169614,0.5025771722279728,0.5292105713112522,0.29253442021636045,0.49795263314920996,1.0
1.0,0.32038665142122197,0.48870858083357116,0.44002645863787937,0.3023538199440142,0.41583998817083956,0.35270645479938517,0.5436978465290923,0.3565880758441751,1.0
1.0,0.2589866921689378,0.5936934789345061,0.3188263255906349,0.2184681346773209,0.39119106516104657,0.27521570979236337,0.5105991167623898,0.2972515575905597,2.0
1.0,0.3822538383369414,0.5264167773217959,0.3320361722075741,0.46757085138905546,0.36961462941237455,0.438814614317255,0.517139871340409,0.4396469594027622,1.0
1.0,0.41480242368015896,0.46927566260243764,0.5395275441130382,0.4932586790685118,0.5714499887559437,0.516347402187049,0.4192448076346502,0.475364736479628,0.0
1.0,0.6671170613517287,0.21355500453183712,0.6357714665397709,0.7134799143346294,0.5644949710577297,0.6614512920698691,0.48735483813401154,0.6604880969332779,2.0
1.0,0.4666873707101391,0.5028164669994072,0.6930096018113705,0.5775468329711092,0.6997698547886658,0.5572797839425306,0.5460327142419198,0.6067788697579025,1.0
1.0,0.4496898303301687,0.6756807869950764,0.699796893975822,0.41996440409658053,0.7507222037240764,0.6531080959591211,0.6587146643142481,0.6441348806757684,2.0
1.0,0.5529500080180698,0.47162852494998125,0.40173232848476803,0.5476125580909567,0.3693190733038512,0.5607507648381843,0.536922707598483,0.6367343660579676,1.0
1.0,0.2134337772739126,0.44519415953973895,0.473607118280301,0.22195060991392218,0.4882837150426202,0.3413244256258965,0.23726054938890181,0.3013927332087845,1.0
1.0,0.5565094973493321,0.5733171484434886,0.38698740738290555,0.6484306291490292,0.5046280448097734,0.5078999986540228,0.7129292480414454,0.5747840904811511,1.0
1.0,0.584845569619579,0.6200943392432985,0.40849107698556936,0.5153209681702144,0.45624511189648875,0.66228945543568,0.4734701790579559,0.6651898524270577,1.0
1.0,0.5836357222360625,0.6490955695223288,0.41465747134988795,0.5786756581421414,0.4912313607332704,0.5295615065658136,0.7613661923514283,0.6595131472006649,1.0
1.0,0.4013801662666756,0.3738273192467307,0.49299510529236523,0.57612462799531,0.47643699581018056,0.5807044913799293,0.4904260280140001,0.47520340354681945,0.0
1.0,0.2687810796181528,0.43405507950601024,0.5400160627310872,0.37620809287049406,0.5491216476861118,0.43326679385477573,0.24278442533949202,0.36054078543658263,1.0
1.0,0.30556931203544996,0.5574152148856398,0.3725472923956953,0.3796904472382895,0.391309227400852,0.28473381360031613,0.499556348760832,0.40905364346255196,1.0
1.0,0.48668508104410557,0.6664155360186319,0.4738733183165936,0.39758937027604113,0.6401972875147831,0.594953664881477,0.6804337835609787,0.6055448405787912,1.0
1.0,0.5292033619252655,0.7301094453607474,0.4252842155724092,0.47242364565313993,0.6192959812519075,0.4395226746478479,0.783641377394952,0.6421356437279581,3.0
1.0,0.637925069827086,0.4154300545497157,0.32928728712579525,0.6926480830710108,0.4172603634137213,0.5141661636744232,0.5670811297882941,0.5661807830539748,1.0
1.0,0.6739142268490854,0.6499326495759474,0.2572808171871291,0.9023497476428246,0.3465044370310878,0.463581878274483,0.7620232274009073,0.6009072766397767,5.0
1.0,0.5783603654009019,0.7176185836251687,0.4273424467910462,0.550836163657097,0.5635053701884624,0.5466222313181364,0.7576532096188995,0.6126928603859036,2.0
1.0,0.4553045954456482,0.5548889791895387,0.4802728875750712,0.34766397280871747,0.462180164313704,0.403331666072411,0.399055552835334,0.571423305694458,1.0
1.0,0.48925196611344773,0.47601596462352536,0.5711913263467883,0.4379064274131638,0.5923376889250139,0.5957780354554844,0.46158522558737813,0.5484827703656958,0.0
1.0,0.41573585263902385,0.35783023198210595,0.5835431824097521,0.46172707515512457,0.5129904961138895,0.505335466323753,0.3384291718699732,0.4065878606162043,0.0
1.0,0.605345909185412,0.6789721634877592,0.531437243564702,0.4859441013881934,0.6436051685858423,0.6588387989432768,0.6735483595401213,0.7140176936547369,1.0
1.0,0.5376547737201877,0.5089578946881376,0.6028360165410087,0.5708638253958948,0.6565061129957134,0.6478904187870291,0.570060329367155,0.6273315898978371,1.0
1.0,0.4820418734415568,0.7381476756646091,0.48867538532279975,0.5181447365170656,0.6297164874505459,0.649288596327965,0.8243537423018867,0.6317687728998712,3.0
1.0,0.2657902837741385,0.7899221556461287,0.2727119503595644,0.3074529462339967,0.5018009235701191,0.3133494929585499,0.5794090235865282,0.3468588921175186,44.0
1.0,0.6041397662539416,0.30160455359930843,0.43392634526400614,0.5545333628274124,0.39885617134413104,0.4986589815885748,0.48375396194841813,0.5168400807800976,1.0
1.0,0.2259210497612245,0.43686744437349245,0.4702311097029774,0.31800498700631735,0.4312116722742232,0.3825619785183111,0.30034780967248903,0.37039161837636597,0.0
1.0,0.6313458487029494,0.4939480964391659,0.45601916613070587,0.6236289393399802,0.45973244789438394,0.5888528259349772,0.729889269383436,0.6195641174754645,1.0
1.0,0.5950233166367243,0.3463678684466108,0.6033764159731252,0.6595803305285801,0.5320723112222903,0.6697567025854587,0.5217345656578388,0.5889405460903869,1.0
1.0,0.21707639915120702,0.38229635297059456,0.3741388227025447,0.2317406660173878,0.3423464739912233,0.3353510550529374,0.21394330628376076,0.29548483321034436,0.0
1.0,0.44319577580294156,0.7475156302880382,0.481809579029377,0.4364467898975208,0.7454331567888348,0.6447817497143616,0.6571121664952175,0.6016155415762737,4.0
1.0,0.2678780943742715,0.41341564714823437,0.7254501101670068,0.4058276105450762,0.7338727291746958,0.5580583939884922,0.2936049437076278,0.4187437662057414,1.0
1.0,0.42906446055528297,0.5511761283560359,0.4751841065335658,0.350418608676431,0.49813040224923005,0.556599272247545,0.4846831495262131,0.5463180526001142,1.0
1.0,0.5319082520885596,0.21277388581092233,0.4235974792781268,0.6928415037331238,0.3029503983579212,0.48332793938656604,0.4000720809492268,0.45501396515111003,1.0
1.0,0.4302374121146908,0.4058700416693499,0.6435948137684108,0.5584792809652744,0.6584255267752489,0.485512536835091,0.4355303541220661,0.48531624481190205,0.0
1.0,0.24987886740231602,0.3858936405517909,0.3995040998757085,0.32545389531303104,0.3716771978115031,0.41941832594029516,0.3209892219727935,0.3667108344024051,0.0
1.0,0.4886504898070777,0.3834632486649466,0.2461662357807676,0.5260417018516336,0.1610245083700473,0.4444069005618475,0.4578354637812232,0.34786283862040607,0.0
1.0,0.48845362123082486,0.49005536583937265,0.5248886141595264,0.7048991225112501,0.636403179534386,0.5257354823102395,0.41118704067819545,0.52875284016355,0.0
1.0,0.44631575050617667,0.48886820033447703,0.5243192330745766,0.378767856371936,0.5686770914522237,0.5175084852712315,0.6019030008913555,0.5511564941334405,0.0
1.0,0.2967205442694899,0.2787236274543418,0.34811201310335027,0.44460339974305296,0.2524131276978477,0.336684418074112,0.22365752692188726,0.26093252261687416,0.0
1.0,0.39891299446855594,0.43295233802984656,0.41734880571868627,0.369467688631443,0.39261763672334965,0.2913166389112453,0.3802294306008996,0.4387910428470051,0.0
1.0,0.4897820961575064,0.634410711152052,0.40514421253328703,0.5451214262745132,0.4840445064697782,0.4271159596996073,0.6886397175091903,0.5879596779385994,1.0
1.0,0.4275315529720322,0.33920257442140156,0.3492551781568074,0.38780881715054294,0.3253662059441028,0.34951265149748945,0.3247120619162181,0.3372629353622718,0.0
1.0,0.7607975553647107,0.8364503088949207,0.3968944388146819,0.7780747996680718,0.5846592214141308,0.7057721991697823,0.9956973244739711,0.7300892264778128,24.0
1.0,0.4879527285739675,0.7160210237380563,0.4522405960780014,0.5971454574561248,0.6133767928193469,0.6150117959333036,0.6272996987323995,0.5606815773356131,2.0
1.0,0.41993182532813245,0.43709627190948813,0.21796917678562555,0.3153953865661063,0.27566259363472945,0.3185127001139588,0.4831775823608976,0.35329708410049926,1.0
1.0,0.5212427818224376,0.175718023999711,0.4981358568425913,0.5586436339154698,0.30219259201953086,0.49247123202576754,0.3476213229147109,0.4630759814737634,1.0
1.0,0.28785959183538423,0.1729642352900763,0.45616201339211165,0.4222767666082225,0.40146795715625366,0.35052774566738854,0.24944372207268659,0.2535669034757407,0.0
1.0,0.5121541273935646,0.39267692117343134,0.6983201829298156,0.42546728078805257,0.7263002153048393,0.6777199338039602,0.41956891547712605,0.5649548985286257,1.0
1.0,0.6879287349635949,0.39617070475467275,0.352486087560491,0.7150371265439942,0.3734622811157618,0.7183887894880796,0.6275529428721535,0.6564163546391822,1.0
1.0,0.32043577077139146,0.36161500209257497,0.4124234458005003,0.376280660506598,0.4197587549734195,0.4150921046184268,0.3470640401915865,0.360340105320917,0.0
1.0,0.4942362572937027,0.7844039759858786,0.37477425536417236,0.5528379223520924,0.589757843291983,0.5041851300576161,0.7665513961795254,0.569393111292364,8.0
1.0,0.5630562484311664,0.6626080883752364,0.27244305693801635,0.5812221217761893,0.4601734274214835,0.4667339190753548,0.7440389087082218,0.5483982239068083,4.0
1.0,0.20145708809940555,0.6530027761046435,0.30279079276382526,0.18285867856086413,0.3422948918333745,0.24230819513138982,0.4599000888042255,0.29981334574816204,6.0
1.0,0.6911758595922198,0.39957020372321356,0.48799069392689354,0.7105845197653389,0.4238089670462938,0.6689904135870363,0.6402806334248572,0.6670155589599303,1.0
1.0,0.2967412346941842,0.6423020715153525,0.45635291752528956,0.2615684099601578,0.47645611960618595,0.2711022560860878,0.5278188425522391,0.4870110516848862,3.0
1.0,0.40107742123325285,0.509833276644349,0.5644293861378016,0.5193974425174243,0.670613979449514,0.5232161746577694,0.5818585035353909,0.478778605013346,1.0
1.0,0.5062633685329048,0.5277789903196998,0.3835339429011641,0.6578670339914028,0.4195651890376503,0.46307103959382895,0.5472778593235603,0.4637684965284969,1.0
1.0,0.416134049328293,0.5832821818845779,0.28329315471649874,0.5008072484300269,0.4083905812594619,0.4353518637569635,0.6962832424658716,0.4064555445866335,1.0
1.0,0.5683210215120201,0.9555352098466654,0.4935655127938654,0.5932392196763504,0.7540370977854346,0.5896561481486773,1.0,0.7329160216273328,40.0
1.0,0.4724988794469782,0.2847657666601249,0.45888974042248976,0.5163384696443045,0.3481094319031918,0.46291230578816384,0.4126019711815287,0.4290635400896022,0.0
1.0,0.5340511799526009,0.48350309024042853,0.36192688886421065,0.524737627101333,0.3782100844202841,0.483452217244243,0.5863914278112827,0.5340431392415469,1.0
1.0,0.46133667528594424,0.22765166719570984,0.5069968471018951,0.4954191058356093,0.4091171668729697,0.4467895787901772,0.2510352164612699,0.4698606355776234,0.0
1.0,0.6666494421206144,0.6051700405975919,0.37637393829302884,0.5084127512155919,0.45870982275982497,0.7189661248462154,0.6863046514771992,0.6643557094072002,2.0
1.0,0.15411275765676072,0.5441908230589315,0.25037882977782255,0.3826916930301534,0.316959386686798,0.1234170416830637,0.46622395855053617,0.20978813003354768,2.0
1.0,0.5038270104769471,0.850365642289079,0.5342873766360806,0.5698339850589199,0.7686360782828542,0.5571035249385987,0.8251818978610334,0.6913365031393089,13.0
1.0,0.406138702041626,0.6003250132259044,0.2833250416063747,0.4889747374639089,0.3827201323664019,0.35741975860867614,0.6310888424899982,0.3972659224821317,1.0
1.0,0.3093750738488201,0.279607984726808,0.5118367278201686,0.26748111105455874,0.46260422776458665,0.38487135651596033,0.2861013079664528,0.32082357830374103,0.0
1.0,0.3310408808907807,0.3150273030481626,0.3547633910216065,0.39626680771796335,0.33566963280359086,0.250806837990487,0.39849715408064273,0.2762356920055194,0.0
1.0,0.36625785452757625,0.7894507074179724,0.5488542625374054,0.45688730913659037,0.7643671339888015,0.5773461215577382,0.6517534713539692,0.5895673234005167,14.0
1.0,0.5353237768198387,0.1492391035374158,0.5766708465819391,0.6067988401708447,0.5117988559621434,0.7125676086191959,0.30424279984440755,0.49926711611614466,1.0
1.0,0.31861942614662675,0.6652566307138984,0.2956213349526755,0.512957559216581,0.3502440095467256,0.16462994577463474,0.5550382917839841,0.35442153095190576,5.0
1.0,0.42633618428360426,0.36682504727241555,0.44016629587077416,0.4669396274284107,0.41004491853699077,0.3108589301757835,0.44531395789841044,0.446165461854707,0.0
1.0,0.4907699439206061,0.47190449347817764,0.4852455643025831,0.5726175413734598,0.5390567571105853,0.5342134700391031,0.43681378522484005,0.5203741260911947,0.0
1.0,0.280458591018477,0.5155029340373367,0.7693562636979662,0.14340428402798341,0.7693698820736611,0.6365721654924564,0.42350207902844855,0.4673687576571309,2.0
1.0,0.613793425894373,0.3212920690253035,0.29411746670635996,0.5118225468913796,0.20245429259425926,0.5014602289776756,0.5834351506523964,0.4605918567742298,1.0
1.0,0.8062045900635014,0.38768562237839954,0.7362596567426695,0.7964808777025224,0.7122791025234478,0.9380571715451892,0.7973656095426297,0.792206351519372,3.0
1.0,0.35126204665483174,0.4971426810310829,0.5624430263718375,0.3334614545714102,0.6519212279162716,0.5541620126271506,0.3966790038892914,0.45995991995527274,1.0
1.0,0.5854438661538844,0.7805772484371146,0.3385229156218741,0.4840581386217196,0.5981756518008737,0.47749741855021355,0.8749192363900785,0.6817691400327066,8.0
1.0,0.4048065690698411,0.613031281316508,0.6445523569145184,0.35922234567517497,0.6142263087046198,0.5106122277200904,0.557472217612749,0.6239518305248328,1.0
1.0,0.528704068280872,0.38599229201099844,0.25253775042332205,0.4941187864563686,0.17854247172237167,0.5845265087480855,0.4136378678518142,0.4761970172435507,1.0
1.0,0.42361417416701824,0.5073119054922466,0.6036244451800805,0.5257221341320959,0.6061089403710741,0.5402542223071313,0.5559196033259638,0.5554619396752704,1.0
1.0,0.7749119002228183,0.3848257687295758,0.2260924656217618,0.856077944491083,0.2425033511132683,0.5045764089167762,0.6797751204626604,0.5519610206385829,4.0
1.0,0.4026532041630221,0.5352485118486252,0.4834988648468933,0.4679056186090484,0.5287858019960354,0.5549463395567386,0.6077365504888992,0.5132663845572041,1.0
1.0,0.5669974263580381,0.34799146344435933,0.5946471632529908,0.5487514039561993,0.5364609726152543,0.7766500200609017,0.5507320454562072,0.5470050873625824,1.0
1.0,0.5395792082074781,0.4568021299482,0.2937020146859655,0.5816883074530899,0.31439825492055307,0.4847167058624087,0.5632421675685572,0.5558422733685922,1.0
1.0,0.2910152333438042,0.7878086793509376,0.4299108409969403,0.4038385947766404,0.6012793906932917,0.4156660129545473,0.7199925031255091,0.48786337517693806,43.0
1.0,0.13283658175730415,0.3138104010807798,0.18344052492893143,0.2681070527699406,0.21051006233225902,0.24305582079164023,0.1506441653959257,0.11229140673737095,0.0
1.0,0.5354232242342938,0.6330448600571766,0.479066882162969,0.44252259954185363,0.5749101606611595,0.6384413489637535,0.7074402531548931,0.5589641712984597,1.0
1.0,0.5744320426135487,0.4664321424037709,0.46479361340425396,0.5755658078226646,0.5490480753007827,0.6101122378264625,0.5609486406683756,0.6225861116454884,1.0
1.0,0.3714419428329478,0.6185344648019927,0.4679462270818011,0.3161885002907727,0.48873724672701857,0.409989519169523,0.5048734918359845,0.46597704543952084,1.0
1.0,0.35723504910129117,0.48941531930868915,0.2637423848949013,0.3657977890860888,0.3329687644392742,0.23713165788355628,0.3606844902601234,0.37453281257340526,1.0
1.0,0.5938731403364035,0.5037549526978194,0.48268429174952343,0.47272547577772833,0.5014540159850405,0.536943976903338,0.5580871547259808,0.6752208030037301,1.0
1.0,0.575654045617138,0.5153255502830855,0.6790127356134004,0.6136510604674055,0.7074114771834739,0.7110103932687987,0.622851041503037,0.6261168489686226,1.0
1.0,0.5907976835505894,0.7301333150901583,0.5450058907653547,0.5623620626061753,0.7557947500230829,0.5600282840093761,0.6025731917136976,0.7206278623005947,2.0
1.0,0.48873495855876065,0.6751432396337775,0.5605368855676041,0.6713577930118323,0.6054411135098688,0.540768219822381,0.6188983732677648,0.6604668222883312,2.0
1.0,0.3344700712458483,0.5430789355165826,0.5507876488591097,0.46664639028999866,0.6404595113073827,0.6074979561531203,0.42499530269381863,0.5129816697370526,1.0
1.0,0.27132011920519833,0.7363163490263137,0.5496989990084782,0.3268943814379765,0.6346402218483358,0.3951242936834102,0.44782515832370673,0.5172426633000471,8.0
1.0,0.15739908639556766,0.6965675660287851,0.4336885795024913,0.15436611069243025,0.6564122588890767,0.28677799852656427,0.38982980253087535,0.3795329684348859,17.0
1.0,0.4418411471720526,0.6851884916086249,0.5874144055987928,0.3550521830717514,0.6871330037286781,0.6338556443335984,0.6106282481580658,0.6444965885249899,2.0
1.0,0.7323668873511786,0.7026415982790652,0.2915218815578954,0.8677436155697265,0.4530532868547748,0.6334465621072165,0.9142824102723557,0.7294809210785953,6.0
1.0,0.520551552291821,0.3030738186844223,0.4319452988446792,0.42758556471636244,0.42809326685041393,0.5361169745218523,0.3942612676758892,0.5152829666459762,0.0
1.0,0.438599345218784,0.7783636557287422,0.34311340975412324,0.3349945200152664,0.5209717407703196,0.33061753878375294,0.7088644349011987,0.5613647369607354,10.0
1.0,0.22682343024739116,0.32647550421220556,0.327308910340319,0.2654792388270606,0.28464451676162156,0.27719521046609596,0.21343634839792824,0.2318929643107085,0.0
1.0,0.352156651520576,0.4922989583632364,0.3544312601042893,0.3280782425298319,0.31783355000857993,0.43727336788200777,0.44988207306041095,0.3598945170920089,1.0
1.0,0.45104410748686685,0.620270146575436,0.5161892927777644,0.4992376853607401,0.7015392846162583,0.5760511087368646,0.6430754311606881,0.5615032665542605,1.0
1.0,0.4176600359347796,0.18358908686610959,0.5416856855739502,0.40867285255373625,0.4269905196703322,0.596669605614827,0.3130477765632168,0.3777598357336947,1.0
1.0,0.583811465038703,0.5220470780522262,0.6632391700732816,0.5270170947984103,0.6903020471443962,0.8107772536751183,0.5687742486645697,0.709768856191351,1.0
1.0,0.4270088097933856,0.6764475458073298,0.4715943707872849,0.4290352007700316,0.6168717822044829,0.4822612559463002,0.5312982755299532,0.5713785088228258,2.0
1.0,0.5525031939378139,0.5460991132323155,0.49123595316903,0.415680857202058,0.6229821936861953,0.5006120371539551,0.7128754774275565,0.5625022175335133,1.0
1.0,0.43353232006663894,0.6353342193676125,0.38677899453571757,0.6058738992450116,0.47703709592186155,0.32280955937155054,0.64992357860923,0.5173730864468519,1.0
1.0,0.4224293551529954,0.4290030774110272,0.47966923493195407,0.30582607607441764,0.5202332508943226,0.47480607518336243,0.446423691552998,0.420739144883972,0.0
1.0,0.6353655097121246,0.26848141582741814,0.6688640189707182,0.5323439899593682,0.5807850906348535,0.6756300172319262,0.43448649921568216,0.6319777082909265,2.0
1.0,0.3398047192489225,0.5272344167515923,0.45543264479793905,0.4242411651699515,0.5412383817763535,0.4310134581924545,0.47079332823480635,0.48676881401911853,1.0
1.0,0.40871972094409853,0.3230938781649645,0.44826323841009824,0.6726588329666829,0.34241309518425195,0.6117811258017744,0.3318202892742544,0.3693955851506671,0.0
1.0,0.26033250384581347,0.4648315239905428,0.1943359852523823,0.34521182163270653,0.2898178513087872,0.2713594373606849,0.2999876187632458,0.298262140929817,1.0
1.0,0.46453548224176905,0.37482239245130367,0.3870620585902251,0.5725513862619419,0.3838226246969413,0.4790385961219917,0.38099918581062564,0.5059445279788273,0.0
1.0,0.6074963662143237,0.5455703638507915,0.19944034547990067,0.5747045496670746,0.29761410400323085,0.4516158251702535,0.7035151290016953,0.5324372030551504,2.0
1.0,0.5504597948123516,0.38115894367947356,0.5041454216307807,0.5941078084513844,0.5399673266222442,0.5988788361560154,0.6282163730940611,0.5285321815347345,0.0
1.0,0.5581915529534411,0.44272272451244943,0.238879579997455,0.7673964424157163,0.253901531439541,0.3885394783245965,0.5473848692731295,0.5243321644420996,1.0
1.0,0.6050775418404243,0.8669382044035431,0.6553525912343583,0.5632392421238314,0.8910712028188784,0.6689846802314848,0.8581539159988848,0.7752154547218812,11.0
